"id","rated","turns","victory_status","winner","increment_code","white_rating","black_rating","opening_eco","opening_name","opening_ply","base_minutes"
"Wa5CFBch","True",57,"mate","white","10+0",1925,1880,"A15","English Opening: Anglo-Indian Defense",2,10
"J1bHYMO0","True",72,"resign","black","10+0",1629,1921,"B36","Sicilian Defense: Accelerated Dragon",8,10
"I4ySUx2a","True",69,"resign","white","10+0",1917,1621,"A20","English Opening: King's English Variation",2,10
"78OMR0z0","True",147,"mate","white","10+0",1904,1902,"A36","English Opening: Symmetrical Variation |  Symmetrical Variation",8,10
"yLIhtabo","True",86,"resign","black","10+0",1573,1901,"A34","English Opening: Symmetrical Variation |  Normal Variation",3,10
"Ah7Y48F0","True",149,"mate","white","10+0",1894,1717,"B23","Sicilian Defense: Closed Variation",3,10
"sahV45XD","True",37,"draw","draw","10+0",1911,1894,"A02","Bird Opening",1,10
"86ms4KyF","True",41,"resign","black","10+0",1286,1893,"B21","Sicilian Defense: Smith-Morra Gambit Declined |  Scandinavian Formation",6,10
"tN8s2MaA","True",60,"resign","black","10+0",1898,2125,"A16","English Opening: Anglo-Indian Defense |  Queen's Knight Variation",3,10
"55heNi3A","True",138,"resign","black","10+0",1904,2122,"A20","English Opening: King's English Variation",2,10
"ZxTd2g8k","True",111,"resign","white","10+0",1929,1916,"B27","Sicilian Defense: Hyperaccelerated Dragon",4,10
"J6SEql48","True",107,"mate","white","10+0",1903,1914,"A15","English Opening: Anglo-Indian Defense",2,10
"OVzMq1qR","True",28,"mate","black","10+0",1919,1889,"B39","Sicilian Defense: Accelerated Dragon |  Maroczy Bind |  Breyer Variation",14,10
"HpKRLXrA","True",64,"mate","black","10+0",1403,1887,"A43","Old Benoni Defense",2,10
"YopBjBqM","True",139,"draw","draw","10+0",1736,1893,"A43","Old Benoni Defense",2,10
"87e1IoGQ","True",82,"mate","black","10+0",1906,1890,"A10","English Opening",1,10
"W3yZ2pi1","True",78,"resign","black","10+0",1434,1912,"A04","Zukertort Opening: Sicilian Invitation",2,10
"EXhkuToS","True",71,"draw","draw","10+0",1919,1682,"A01","Nimzo-Larsen Attack",1,10
"WtUVQjjM","True",23,"mate","white","10+0",1594,1942,"B22","Sicilian Defense: Alapin Variation",3,10
"AKGvlgYJ","True",45,"resign","white","10+0",1979,1954,"B27","Sicilian Defense: Hyperaccelerated Dragon",4,10
"Ugqp5if2","True",117,"mate","white","10+0",1947,1771,"A15","English Opening: Anglo-Indian Defense",2,10
"Osax20Ky","True",111,"resign","white","10+0",2195,1952,"A04","Zukertort Opening: Sicilian Invitation",2,10
"lGkdpXhK","True",149,"resign","white","10+0",1937,1975,"A15","English Opening: Anglo-Indian Defense",2,10
"wqvJGg6Y","True",94,"resign","black","10+0",1949,1986,"A10","English Opening",1,10
"EzsQ3wUN","True",47,"mate","white","10+0",1948,1397,"C41","Philidor Defense",5,10
"GX1wKavw","True",115,"resign","white","10+0",1690,1970,"B27","Sicilian Defense: Hyperaccelerated Dragon",4,10
"IuSyVXRP","True",97,"mate","white","10+0",1969,1320,"A20","English Opening: King's English Variation",2,10
"XoYJeiMM","True",16,"resign","black","10+0",1430,1311,"C41","Philidor Defense #3",5,10
"yLIJ1iyb","True",44,"resign","black","10+0",1443,1381,"D20","Queen's Gambit Accepted: Old Variation",5,10
"dW1zdVcG","True",53,"resign","white","8+0",1601,1510,"C00","French Defense: Normal Variation",3,8
"SqJnTy20","True",21,"resign","white","8+0",1615,1518,"C00","French Defense: La Bourdonnais Variation",3,8
"PDFUDzhe","True",40,"resign","white","8+0",1504,1623,"C41","Philidor Defense #2",4,8
"uv9yNYhn","True",54,"resign","black","8+0",1516,1454,"B00","Owen Defense",2,8
"46PyPohu","True",36,"mate","black","8+0",1509,1505,"A00","Van't Kruijs Opening",1,8
"sCJiKwTA","True",60,"resign","black","8+0",1325,1499,"A40","Horwitz Defense",2,8
"eCWT71iW","True",35,"mate","white","8+0",1494,1313,"C00","French Defense: Knight Variation",3,8
"CpKITIfs","True",54,"resign","black","8+0",1506,1452,"C40","King's Pawn Game: McConnell Defense",4,8
"y0nUdCWO","True",34,"resign","black","8+0",1554,1494,"C00","French Defense #2",2,8
"8KIQiyAb","True",64,"resign","white","8+0",1488,1309,"C65","Ruy Lopez: Berlin Defense |  Beverwijk Variation",8,8
"kLHwmxQK","True",37,"resign","black","8+0",1501,1421,"C53","Italian Game: Classical Variation |  Giuoco Pianissimo",9,8
"rhSm7vA7","True",51,"resign","white","8+0",1473,1513,"C00","French Defense: Normal Variation",3,8
"kCqT6wRD","True",135,"draw","draw","8+0",1655,1509,"C00","French Defense: Knight Variation",3,8
"gWS3FrV3","True",99,"resign","white","8+0",1492,1691,"C70","Ruy Lopez: Morphy Defense |  Caro Variation",8,8
"Wmb72s31","True",65,"resign","white","8+0",1447,1505,"A40","English Defense",4,8
"7NvXDo5V","True",43,"mate","white","8+0",1495,1474,"C60","Ruy Lopez: Cozio Defense",6,8
"WyRKXeFW","True",80,"mate","black","8+0",1503,1570,"B00","Owen Defense",2,8
"QuAJEYEw","True",51,"mate","white","8+0",1497,1351,"C41","Philidor Defense: Steinitz Variation",7,8
"5LgwgNr5","True",100,"resign","black","8+0",1555,1484,"A04","Zukertort Opening: Queen's Gambit Invitation",2,8
"wWODqAQd","True",44,"mate","black","8+0",1489,1473,"A00","Van Geet Opening",1,8
"oiiHte7u","True",77,"draw","draw","8+0",1469,1604,"C62","Ruy Lopez: Steinitz Defense",6,8
"U4BPX0RP","True",66,"resign","black","8+0",1370,1461,"A40","Horwitz Defense",2,8
"gvhODN4e","True",120,"mate","black","8+0",1502,1448,"A00","Van't Kruijs Opening",1,8
"stZVXiNv","True",94,"resign","white","8+0",1435,1515,"C00","French Defense: Knight Variation",3,8
"pEq8Wptk","True",51,"resign","white","8+0",1506,1444,"A00","Van't Kruijs Opening",1,8
"Qb0cJ4h1","True",127,"mate","white","8+0",1431,1520,"C40","King's Pawn Game: Damiano Defense",4,8
"gg5qpgov","True",96,"resign","white","8+0",1511,1439,"A40","Horwitz Defense",2,8
"8TXODbts","True",88,"mate","black","10+0",1507,2084,"B82","Sicilian Defense: Scheveningen Variation |  Matanovic Attack",11,10
"QJVU7Kcg","True",113,"mate","white","10+0",2082,1509,"C69","Ruy Lopez: Exchange Variation |  Gligoric Variation",10,10
"jsSUUfbK","True",21,"resign","white","15+0",2069,2030,"B21","Sicilian Defense: Smith-Morra Gambit Accepted |  Pin Defense",12,15
"v2XDN50z","True",20,"resign","black","15+6",2043,2104,"A22","English Opening: King's English Variation |  Two Knights Variation",4,15
"7hit8cPS","True",60,"resign","black","10+15",2063,2010,"A18","English Opening: Mikenas-Carls Variation #2",5,10
"XVbvDgrS","True",57,"resign","white","15+3",1970,2087,"A80","Dutch Defense",2,15
"UM1nnT09","True",57,"resign","white","10+15",2077,1899,"A18","English Opening: Mikenas-Carls Variation",7,10
"2X95HfiC","True",47,"mate","white","15+15",1427,1444,"C70","Ruy Lopez: Morphy Defense |  Caro Variation",8,15
"A5nRZTL3","True",25,"resign","black","15+15",1354,1406,"B54","Sicilian Defense: Prins Variation",9,15
"S9SV1nuZ","True",61,"resign","white","10+0",1437,1431,"B07","King's Pawn Game: Maroczy Defense",4,10
"45MwnW73","True",49,"resign","white","15+15",1411,1372,"C40","Elephant Gambit",4,15
"VCcAlfky","True",57,"mate","white","15+15",1428,1441,"C50","Italian Game",5,15
"FDq2XLJ8","True",58,"mate","black","10+0",1383,1412,"C20","King's Pawn Game: Wayward Queen Attack",3,10
"ZghxMBly","True",12,"resign","black","9+5",1543,1426,"A41","Queen's Pawn",2,9
"RVnyARBM","True",34,"resign","black","9+5",1434,1535,"E61","King's Indian Defense",6,9
"simZwI6Z","True",81,"resign","white","9+5",1526,1442,"D00","Queen's Pawn Game: Steinitz Countergambit",4,9
"hRp1LhQE","True",107,"mate","white","9+5",1505,1898,"D00","Queen's Pawn Game: Mason Attack",3,9
"mNlhfe1A","True",17,"resign","white","9+5",1895,1507,"E61","King's Indian Defense",6,9
"QiW7kLYI","True",78,"resign","black","9+5",1451,1497,"A45","Indian Game",2,9
"ceAoXQxx","True",42,"mate","black","9+5",1460,1487,"A45","Indian Game",2,9
"KiVBdTMX","True",47,"resign","black","15+5",1491,1749,"A40","Horwitz Defense",2,15
"0Dnos2gk","True",5,"resign","white","10+3",1482,1403,"D00","Queen's Pawn Game: Mason Attack",3,10
"Il56HHo7","True",37,"draw","draw","8+0",1218,1490,"A03","Bird Opening: Dutch Variation",2,8
"ERNIhSWk","True",59,"resign","black","10+1",1505,1732,"A40","Horwitz Defense",2,10
"h3c46AVo","True",50,"mate","black","15+5",1436,1495,"A04","Zukertort Opening: Quiet System",3,15
"icvgFxWE","True",53,"outoftime","white","10+0",1855,1502,"B12","Caro-Kann Defense: Advance Variation |  Botvinnik-Carls Defense",6,10
"KzHbwlzn","True",89,"mate","white","10+0",1493,1416,"A41","Queen's Pawn",2,10
"4KCF9Y7w","True",71,"mate","white","15+0",1130,1048,"C68","Ruy Lopez: Exchange Variation |  Lutikov Variation",8,15
"NKoYHz73","True",43,"mate","white","9+8",994,1091,"C00","French Defense: La Bourdonnais Variation",3,9
"fak0RT9a","True",171,"mate","white","20+0",1071,891,"C40","King's Pawn Game: Gunderam Gambit",4,20
"RI6uVUzh","True",63,"mate","white","9+4",987,1125,"C46","Four Knights Game",6,9
"6UmAiL2H","True",79,"resign","white","10+0",1928,1529,"C01","French Defense: Exchange Variation",5,10
"GMVFisvA","True",48,"resign","black","10+0",1684,1734,"C00","French Defense: Knight Variation",3,10
"VF3DStg6","True",76,"resign","black","10+0",1609,1726,"C00","French Defense: Knight Variation",3,10
"eaUWKK5D","True",54,"mate","black","10+0",1730,2003,"D35","Queen's Gambit Declined: Normal Defense",6,10
"wRTJRY3g","True",131,"mate","white","10+0",1762,1742,"C02","French Defense: Advance Variation |  Main Line",11,10
"l1ghtQCD","True",48,"resign","black","20+0",1743,2269,"D07","Queen's Gambit Refused: Chigorin Defense",4,20
"dViuNVsj","True",89,"resign","white","20+0",2268,1744,"C01","French Defense: Exchange Variation",5,20
"wzEYkJHV","True",88,"mate","black","10+0",1761,1578,"D20","Queen's Gambit Accepted: Saduleto Variation",5,10
"OMlu601A","True",73,"mate","white","10+0",1560,1403,"B30","Sicilian Defense: Old Sicilian",4,10
"JMN6bvY3","True",57,"mate","white","10+0",1544,1771,"C50","Four Knights Game: Italian Variation",8,10
"vZayaU7P","True",13,"resign","white","10+0",1798,1549,"C48","Four Knights Game: Spanish Variation",7,10
"GRrcqM7x","True",29,"resign","black","10+0",1555,1728,"C55","Italian Game: Anti-Fried Liver Defense",6,10
"xo2yq0YW","True",38,"resign","black","10+0",1568,1515,"B01","Scandinavian Defense: Main Line",6,10
"XenuWsoi","True",44,"resign","white","10+0",1416,1585,"B20","Sicilian Defense",2,10
"NtBA4KUf","True",33,"mate","white","10+0",1796,1591,"D30","Queen's Gambit Declined",4,10
"A2FrGhd5","True",24,"mate","black","10+0",1607,1455,"C40","King's Pawn Game: McConnell Defense",4,10
"F3C9dwNx","True",16,"outoftime","black","10+0",1748,1591,"B50","Sicilian Defense",4,10
"qwj5GOww","True",53,"mate","white","10+0",1588,1230,"B30","Sicilian Defense: Old Sicilian",4,10
"LuRYk220","True",89,"resign","white","10+0",1576,1573,"B01","Scandinavian Defense: Modern Variation #2",4,10
"pGyfi73w","True",22,"resign","white","10+0",1570,1392,"C55","Italian Game: Anti-Fried Liver Defense",6,10
"G39oVhet","True",67,"outoftime","white","10+0",1570,1582,"B20","Sicilian Defense: Snyder Variation",3,10
"lsHiahWh","True",113,"mate","white","10+0",1565,1730,"C00","French Defense #2",2,10
"BRUpsFeQ","True",76,"resign","white","10+0",1470,1581,"B20","Sicilian Defense: Bowdler Attack",3,10
"O083BUOT","True",55,"resign","white","10+0",1571,1505,"C45","Scotch Game",7,10
"y1RCphBl","True",15,"mate","white","10+0",1516,1500,"B00","St. George Defense",2,10
"lnkgTgf5","True",73,"mate","white","25+0",2169,2147,"A28","English Opening: King's English Variation |  Four Knights Variation |  Korchnoi Line",7,25
"RZi9dRaF","True",43,"resign","white","10+6",2153,2168,"C42","Russian Game: Classical Attack",9,10
"fyfWyjj2","True",56,"resign","black","10+6",2180,2134,"A50","Slav Indian",4,10
"jIE8n3yt","True",119,"draw","draw","15+10",2132,2191,"B90","Sicilian Defense: Najdorf Variation |  English Attack |  Anti-English",12,15
"V1GRODKS","True",27,"resign","white","10+5",2118,2151,"B21","Sicilian Defense: Smith-Morra Gambit Accepted |  Paulsen Formation",12,10
"7yjLMB3I","True",97,"resign","black","15+5",2167,2203,"C11","French Defense: Steinitz Variation |  Boleslavsky Variation",13,15
"ulMItK50","True",97,"resign","white","20+10",2142,2266,"A01","Nimzo-Larsen Attack: Modern Variation #4",5,20
"wSFmrrjq","True",76,"resign","black","10+10",2116,2124,"B22","Sicilian Defense: Alapin Variation |  Smith-Morra Declined",8,10
"f6URrXUr","True",30,"mate","black","20+3",2130,2103,"C57","Italian Game: Two Knights Defense |  Ulvestad Variation",10,20
"oHCfoYEo","True",32,"draw","draw","15+10",2107,2043,"B09","Pirc Defense: Austrian Attack |  Dragon Formation",10,15
"X510i7Ap","True",48,"resign","black","15+15",1935,2094,"D00","Blackmar-Diemer Gambit Declined |  Brombacher Countergambit",8,15
"8i5x95vw","True",35,"mate","white","15+0",2069,2130,"B15","Caro-Kann Defense: Tartakower Variation",10,15
"0zBbBDf2","True",25,"resign","white","10+5",2047,2035,"D85","Gruenfeld Defense: Exchange Variation",8,10
"4iJWRVPj","True",53,"resign","black","10+0",1694,2041,"C74","Ruy Lopez: Morphy Defense |  Jaffe Gambit",9,10
"7qY9L7W1","True",58,"resign","black","15+0",2120,2008,"C77","Ruy Lopez: Morphy Defense |  Mackenzie Variation",9,15
"DRfTjJfI","True",76,"resign","black","20+10",2162,1989,"B23","Sicilian Defense: Closed",4,20
"m5ZC7FDA","True",16,"resign","white","15+5",1985,1540,"D02","Queen's Pawn Game: Chigorin Variation",4,15
"SUFD5DcK","True",127,"resign","white","25+10",2169,2002,"B03","Alekhine Defense: Exchange Variation",9,25
"yThf2tS6","True",30,"resign","black","8+3",2020,1952,"A45","Indian Game",2,8
"tIyITJNx","True",73,"mate","white","25+0",1918,1883,"D15","Slav Defense: Three Knights Variation",7,25
"vIvoQFtf","True",88,"resign","white","20+10",1868,1949,"E15","Queen's Indian Defense: Fianchetto Variation",7,20
"E0m4LSoy","True",52,"resign","black","20+5",1826,1769,"B33","Sicilian Defense: Lasker-Pelikan Variation",10,20
"X0Iwibm1","True",62,"mate","black","10+10",2034,1645,"A45","Indian Game",2,10
"KBKU71Lf","True",13,"resign","black","10+10",1661,2030,"D22","Queen's Gambit Accepted: Alekhine Defense |  Haberditz Variation",8,10
"dGpsSZqt","True",52,"resign","black","10+30",1982,1512,"B21","Sicilian Defense: Smith-Morra Gambit",5,10
"CEAxQktE","True",52,"mate","black","10+0",1836,1905,"C02","French Defense: Advance Variation",8,10
"1ZBxaGX9","True",99,"resign","white","10+0",1896,1842,"D00","Queen's Pawn Game: Mason Attack",3,10
"24GwfDpc","True",39,"mate","white","10+0",1886,1885,"D00","Queen's Pawn Game: Mason Attack",3,10
"fAPomVbL","True",31,"resign","white","10+0",1737,1901,"B40","Sicilian Defense: Marshall Counterattack",6,10
"1GU2h9aV","True",130,"resign","black","10+0",1910,1955,"D00","Queen's Pawn Game: Mason Attack",3,10
"VbWhytz9","True",31,"resign","white","10+0",1843,1924,"C00","French Defense: Knight Variation",3,10
"wk46cnzx","True",62,"resign","black","10+0",1683,1919,"C00","French Defense #2",2,10
"92ClydvW","True",30,"resign","black","10+0",1930,1912,"A81","Dutch Defense: Fianchetto Attack",3,10
"3Qh2Ykbb","True",98,"outoftime","black","10+0",1912,1920,"C05","French Defense: Tarrasch Variation |  Pawn Center Variation",9,10
"Eilhay9o","True",116,"outoftime","black","10+0",1975,1907,"C02","French Defense: Advance Variation |  Paulsen Attack",9,10
"lGorQz36","True",36,"resign","black","10+0",1918,1914,"A45","Indian Game",2,10
"qQkMCfY3","True",47,"resign","white","10+0",1818,1932,"C00","French Defense: La Bourdonnais Variation",3,10
"iEK86jFJ","True",116,"resign","black","10+0",1944,1906,"A41","Queen's Pawn",2,10
"vLD6J3eb","True",61,"resign","white","10+0",1976,1954,"C01","French Defense: Exchange Variation |  Svenonius Variation",9,10
"WRrgkudT","True",32,"resign","black","10+0",1963,2020,"A46","Indian Game: London System",5,10
"UXtGWMqx","True",87,"resign","white","10+0",1956,1836,"D00","Queen's Pawn Game: Mason Attack",3,10
"fEPxd3yG","True",109,"mate","white","10+0",1953,1584,"A40","Polish Defense",2,10
"5NHP9HwT","True",24,"resign","black","10+0",1698,1949,"A01","Nimzo-Larsen Attack: Modern Variation #2",3,10
"pQEzVe8l","True",87,"resign","white","10+0",1917,1961,"A84","Dutch Defense: Classical Variation",4,10
"hnDZdM8h","True",101,"outoftime","white","10+0",1953,1886,"A45","Indian Game",2,10
"OzRvLzLH","True",103,"resign","white","10+0",1941,1977,"D00","Queen's Pawn Game: Mason Attack",3,10
"rxqktfCJ","True",53,"resign","white","10+0",1931,1922,"A45","Indian Game",2,10
"GSdR0vB4","True",88,"resign","black","10+0",1847,1923,"C02","French Defense: Advance Variation |  Paulsen Attack",9,10
"Fgn5MAw3","True",39,"mate","white","10+0",1884,1935,"C00","French Defense: La Bourdonnais Variation",3,10
"i0FaL2tC","True",31,"resign","white","10+0",2079,1941,"C11","French Defense: Classical Variation |  Swiss Variation",7,10
"lo0Yn6vU","True",121,"resign","white","10+0",1915,1943,"C00","French Defense: Knight Variation",3,10
"aARrvpFZ","True",147,"mate","white","10+0",1914,1996,"A40","Queen's Pawn",1,10
"S8NUSgo1","True",38,"resign","black","10+0",1914,1903,"C02","French Defense: Advance Variation |  Paulsen Attack",9,10
"YfsF6ws7","True",30,"resign","black","10+0",2014,1882,"C25","Vienna Game: Anderssen Defense",4,10
"XueXXwLN","True",100,"draw","draw","10+0",1995,2014,"B01","Scandinavian Defense: Portuguese Variation",6,10
"NjrlxX94","True",170,"outoftime","black","10+0",2060,1779,"B23","Sicilian Defense: Grand Prix Attack",5,10
"rfV2pSMO","True",81,"resign","white","10+0",2044,1984,"C08","French Defense: Tarrasch |  Open |  4.exd5 exd5",8,10
"IAYsmr3U","True",101,"mate","white","10+0",1897,2109,"C02","French Defense: Advance Variation |  Wade Variation",10,10
"Fqi2sESZ","True",116,"resign","black","10+0",2145,1977,"C57","Italian Game: Two Knights Defense |  Fritz Variation",10,10
"WQBWgBmT","True",30,"resign","black","10+0",1898,2134,"B00","Owen Defense",2,10
"Zxz1pu91","True",130,"mate","black","10+0",2176,1917,"A00","Hungarian Opening",1,10
"SsezlO4g","True",105,"mate","white","10+0",2156,2055,"C00","French Defense: Two Knights Variation",5,10
"JUnUTAVQ","True",70,"mate","black","10+0",1888,2145,"B07","Pirc Defense #4",2,10
"utfdXPFF","True",27,"resign","white","10+0",2129,1945,"B11","Caro-Kann Defense",4,10
"PvcSm0wd","True",44,"resign","black","10+0",1763,2122,"B00","Owen Defense",2,10
"W4quLCuf","True",170,"draw","draw","10+0",2149,1757,"B23","Sicilian Defense: Grand Prix Attack",5,10
"d0EkAxtx","True",57,"resign","white","10+10",2181,2132,"A80","Dutch Defense: Raphael Variation",3,10
"XKANTqYN","True",133,"mate","white","10+0",1762,2220,"B28","Sicilian Defense: O'Kelly Variation |  Yerevan System",5,10
"uIN5ibjp","True",39,"mate","white","10+0",2213,1860,"C00","French Defense: Normal Variation",3,10
"GHscB4q8","True",33,"resign","white","10+0",2182,2208,"B38","Sicilian Defense: Accelerated Dragon |  Maroczy Bind",11,10
"kfwOG81F","True",38,"resign","black","10+0",1808,2175,"B22","Sicilian Defense: Alapin Variation |  Smith-Morra Declined",8,10
